ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[9].Istmenge;0;2019-03-26 16:39:22.888
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[9].Sollmenge;0;2019-03-26 16:39:22.844
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[9].Positionsnummer;0;2019-03-26 16:39:22.852
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[8].Status SAP;0;2019-03-26 16:39:22.833
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[8].Istmenge;0;2019-03-26 16:39:22.823
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[8].Sollmenge;0;2019-03-26 16:39:22.779
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[8].Positionsnummer;0;2019-03-26 16:39:22.789
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[7].Status SAP;0;2019-03-26 16:39:22.766
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[7].Istmenge;0;2019-03-26 16:39:22.758
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[7].Sollmenge;0;2019-03-26 16:39:22.714
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[7].Positionsnummer;0;2019-03-26 16:39:22.727
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[6].Status SAP;0;2019-03-26 16:39:22.704
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[6].Istmenge;0;2019-03-26 16:39:22.693
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[6].Sollmenge;0;2019-03-26 16:39:22.652
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[6].Positionsnummer;0;2019-03-26 16:39:22.662
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[5].Status SAP;0;2019-03-26 16:39:22.641
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[5].Istmenge;0;2019-03-26 16:39:22.641
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[5].Sollmenge;0;2019-03-26 16:39:22.597
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[5].Positionsnummer;0;2019-03-26 16:39:22.607
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[4].Status SAP;0;2019-03-26 16:39:22.584
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[4].Istmenge;0;2019-03-26 16:39:22.573
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[4].Sollmenge;0;2019-03-26 16:39:22.553
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[4].Positionsnummer;0;2019-03-26 16:39:22.553
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[3].Status SAP;0;2019-03-26 16:39:22.553
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[3].Istmenge;0;2019-03-26 16:39:22.537
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[3].Sollmenge;3;2019-03-26 16:39:22.461
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[3].Materialnummer;City;2019-03-26 16:39:22.509
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[3].Positionsnummer;10;2019-03-26 16:39:22.477
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[3].Auftragsnummer;99000870;2019-03-26 16:39:22.522
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[2].Status SAP;0;2019-03-26 16:39:22.449
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[2].Istmenge;0;2019-03-26 16:39:22.449
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[2].Sollmenge;2;2019-03-26 16:39:22.402
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[2].Materialnummer;Summit;2019-03-26 16:39:22.428
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[2].Positionsnummer;10;2019-03-26 16:39:22.415
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[2].Auftragsnummer;99000867;2019-03-26 16:39:22.438
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[1].Status SAP;0;2019-03-26 16:39:22.394
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[1].Istmenge;0;2019-03-26 16:39:22.384
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[1].Sollmenge;1;2019-03-26 16:39:22.340
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[1].Materialnummer;City;2019-03-26 16:39:22.363
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[1].Positionsnummer;10;2019-03-26 16:39:22.352
ns=2;s=OPC_1.RFID-01/Auftragsbaustein/Auftrag[1].Auftragsnummer;99000864;2019-03-26 16:39:22.373
ns=2;s=OPC_1.ISG-02/Connected;false;2019-03-26 16:53:37.728
ns=2;s=OPC_1.ISG-02/WriteItemCount;0;2019-03-26 16:53:37.728
ns=2;s=OPC_1.ISG-02/WriteComplete;1;2019-03-26 16:53:37.728
ns=2;s=OPC_1.ISG-02/ConnectionType;S7 - TCP/IP;2019-03-26 16:53:37.728
ns=2;s=OPC_1.ISG-01/Connected;true;2019-03-26 16:53:37.728
ns=2;s=OPC_1.ISG-01/WriteItemCount;131;2019-03-25 15:25:34.305
ns=2;s=OPC_1.ISG-01/VersionPGAS;0;2019-03-21 14:13:23.795
ns=2;s=OPC_1.ISG-01/VersionPLC;4;2019-03-21 14:13:23.795
ns=2;s=OPC_1.ISG-01/WriteComplete;1;2019-03-25 13:20:39.593
ns=2;s=OPC_1.ISG-01/ConnectionType;S7 - TCP/IP;2019-03-26 16:53:37.728
ns=2;s=OPC_1.ISG-01/State;Run;2019-03-26 16:53:37.753
ns=2;s=OPC_1.ISG-01/MLFB;6ES7 516-3AN00-0AB0 ;2019-03-21 14:13:23.795
ns=2;s=OPC_1.ISG-01/Hydra_Press6/P_Leistung;0.0;2019-03-26 16:53:37.752
ns=2;s=OPC_1.ISG-01/Hydra_Press6/P_Spannung;0.0;2019-03-26 16:53:37.752
ns=2;s=OPC_1.ISG-01/Hydra_Press6/P_Strom;0.0;2019-03-26 16:53:37.752
ns=2;s=OPC_1.ISG-01/Hydra_Press6/C_Stromzaehler;0;2019-03-26 16:53:37.764
ns=2;s=OPC_1.ISG-01/Hydra_Press6/C_GutStueck;684;2019-03-25 13:26:12.362
ns=2;s=OPC_1.ISG-01/Hydra_Press6/C_Ausschuss;82;2019-03-25 13:23:45.208
ns=2;s=OPC_1.ISG-01/Hydra_Press6/Stoerung;false;2019-03-25 13:26:17.373
ns=2;s=OPC_1.ISG-01/Hydra_Press6/Reinigen;false;2019-03-26 16:53:37.737
ns=2;s=OPC_1.ISG-01/Hydra_Press6/Ruesten;false;2019-03-25 13:23:30.603
